gene_id	SRR518631	SRR518632	SRR518633	SRR518634	SRR518635	SRR518636
ENSMUSG00000143747.1	0	0	0	0	0	0
ENSMUSG00000084945.2	0	0	0	0	0	0
ENSMUSG00000136029.1	0	0	0	0	0	0
ENSMUSG00000026317.8	299	647	418	770	640	618
ENSMUSG00000137459.1	0	0	0	0	0	0
ENSMUSG00000071176.11	25	54	61	92	62	49
ENSMUSG00000090024.2	1	0	0	3	1	0
ENSMUSG00000120967.2	1	5	7	3	9	3
ENSMUSG00000130685.1	1	0	1	3	0	0
ENSMUSG00000055675.7	16	23	17	30	17	19
ENSMUSG00000098322.4	1	0	0	0	0	0
ENSMUSG00000102615.2	0	2	1	3	1	2
ENSMUSG00000120485.2	0	0	0	0	0	0
ENSMUSG00000049008.5	0	0	0	0	0	0
ENSMUSG00000109871.2	0	0	0	0	0	0
ENSMUSG00000109965.3	0	0	0	0	0	0
ENSMUSG00000126973.1	0	0	0	0	0	0
ENSMUSG00000031461.5	0	0	0	0	0	0
ENSMUSG00000127012.1	0	0	0	0	0	0
ENSMUSG00000083000.2	0	0	0	0	0	0
ENSMUSG00000126903.1	0	0	0	0	0	0
ENSMUSG00000110286.2	0	0	0	0	0	0
ENSMUSG00000123686.1	0	0	0	0	0	0
ENSMUSG00000137289.1	0	0	0	0	0	0
ENSMUSG00000109886.3	0	0	0	0	0	0
ENSMUSG00000077503.4	0	0	0	0	0	0
ENSMUSG00000129798.1	0	0	0	0	0	0
ENSMUSG00000129765.1	0	0	0	0	0	0
ENSMUSG00000140756.1	0	0	0	0	0	0
ENSMUSG00000109748.2	0	0	0	0	0	0
ENSMUSG00000129164.1	0	0	0	0	0	0
ENSMUSG00002076229.1	0	0	0	0	0	0
ENSMUSG00002076067.1	0	0	0	0	0	0
ENSMUSG00002076692.1	0	0	0	0	0	0
ENSMUSG00000110288.2	0	0	0	0	0	0
ENSMUSG00000109839.2	0	0	0	0	0	0
ENSMUSG00000139579.1	0	0	0	0	1	0
ENSMUSG00000110356.3	0	0	0	0	0	0
ENSMUSG00000110392.3	0	0	0	0	0	0
ENSMUSG00000110217.2	0	0	0	0	0	0
ENSMUSG00000110201.2	0	0	0	0	0	0
ENSMUSG00000126541.1	0	0	0	0	0	0
ENSMUSG00000109757.2	0	0	1	0	0	0
ENSMUSG00000060924.16	0	0	0	0	0	0
ENSMUSG00000143775.1	0	0	0	0	0	0
ENSMUSG00000093142.3	0	0	0	0	0	0
ENSMUSG00000085150.2	0	0	0	0	0	0
ENSMUSG00000087363.3	0	0	0	0	0	0
ENSMUSG00000109616.2	0	0	0	0	0	0
ENSMUSG00000122043.1	0	0	0	0	0	0
ENSMUSG00000110132.2	0	0	0	0	0	0
ENSMUSG00000087892.3	0	0	0	0	0	0
ENSMUSG00000109625.2	0	0	0	0	0	0
ENSMUSG00000124440.1	0	0	0	0	0	0
ENSMUSG00000128751.1	0	0	0	0	0	0
ENSMUSG00000134751.1	0	0	0	0	0	0
ENSMUSG00000141855.1	0	0	0	0	0	0
ENSMUSG00000126451.1	0	0	0	0	0	0
ENSMUSG00000088320.3	0	0	0	0	0	0
ENSMUSG00000110056.3	0	0	0	0	0	0
ENSMUSG00000141198.1	0	0	0	0	0	0
ENSMUSG00000141239.1	0	0	0	0	0	0
ENSMUSG00000077675.3	0	0	0	0	0	0
ENSMUSG00000141280.1	0	0	0	0	0	0
ENSMUSG00000125824.1	0	0	1	0	0	0
ENSMUSG00000039842.16	59	53	58	101	78	57
ENSMUSG00000077287.3	0	0	0	0	0	0
ENSMUSG00000087300.2	1	0	1	0	0	0
ENSMUSG00000090334.2	1	1	0	0	1	0
ENSMUSG00000031465.7	86	31	35	17	14	9
ENSMUSG00000120062.2	5	7	9	15	8	3
ENSMUSG00000031467.11	143	135	132	157	161	102
ENSMUSG00000109784.2	3	2	1	3	2	0
ENSMUSG00000110530.3	0	0	0	0	0	0
ENSMUSG00000110651.2	0	0	0	0	0	0
ENSMUSG00000039814.16	0	1	0	1	1	1
ENSMUSG00000088420.3	0	0	0	0	0	0
ENSMUSG00000144066.1	0	3	0	1	0	0
ENSMUSG00000053678.8	0	0	0	0	0	0
ENSMUSG00000053695.4	0	0	0	0	0	0
ENSMUSG00000053790.4	0	0	0	0	0	0
ENSMUSG00000080726.3	0	0	0	0	0	0
ENSMUSG00000061847.3	0	0	0	0	0	0
ENSMUSG00000043787.9	0	0	0	0	0	0
ENSMUSG00000052554.4	0	0	0	0	0	0
ENSMUSG00000059463.8	0	0	0	0	0	0
ENSMUSG00000110641.2	0	0	0	0	0	0
ENSMUSG00000079842.2	0	0	0	0	0	0
ENSMUSG00000110542.3	0	0	1	2	0	0
ENSMUSG00000125196.1	0	0	0	0	0	0
ENSMUSG00000046354.4	0	0	0	0	0	0
ENSMUSG00000059230.3	0	0	0	0	0	0
ENSMUSG00000136639.1	0	0	0	0	0	0
ENSMUSG00000081163.3	0	0	0	0	0	0
ENSMUSG00000050756.4	0	0	0	0	0	0
ENSMUSG00000071169.2	0	0	0	0	0	0
ENSMUSG00000039785.6	0	0	0	0	0	0
ENSMUSG00000081901.2	0	0	0	0	0	0
ENSMUSG00000039775.8	0	0	0	0	0	0
ENSMUSG00000081154.4	0	0	0	0	0	0
ENSMUSG00000121660.1	0	0	0	0	0	0
ENSMUSG00000082710.2	0	0	0	0	0	0
ENSMUSG00000133775.1	0	0	0	0	0	0
ENSMUSG00000031471.4	0	0	0	0	0	0
ENSMUSG00000080894.2	0	0	0	0	0	0
ENSMUSG00000081094.5	49	50	54	89	45	49
ENSMUSG00002075262.1	0	0	0	0	0	0
ENSMUSG00000037790.4	0	0	0	0	0	0
ENSMUSG00000082650.2	0	0	0	0	0	0
ENSMUSG00000136811.1	0	0	0	0	0	0
ENSMUSG00002075907.1	0	0	0	0	0	0
ENSMUSG00000083218.3	8	5	12	9	7	2
ENSMUSG00000081920.3	1	2	2	1	0	0
ENSMUSG00000110463.3	0	0	0	0	2	0
ENSMUSG00000140077.1	12	19	25	17	30	13
ENSMUSG00000087153.9	0	0	0	0	0	0
ENSMUSG00000110531.2	0	0	0	0	0	0
ENSMUSG00000096265.3	0	0	0	0	0	0
ENSMUSG00000127935.1	0	0	0	0	0	0
ENSMUSG00000120747.2	16	33	36	34	37	20
ENSMUSG00000110669.2	0	0	0	0	0	0
ENSMUSG00000121345.2	26	41	26	51	38	14
ENSMUSG00000071793.14	0	0	0	0	0	0
ENSMUSG00000110637.2	0	0	1	0	1	0
ENSMUSG00000074449.4	0	0	0	0	0	0
ENSMUSG00000127596.1	0	0	0	0	0	0
ENSMUSG00000127694.1	0	0	0	0	0	0
ENSMUSG00000121492.2	12	16	23	26	26	10
ENSMUSG00000071796.16	0	0	0	1	0	0
ENSMUSG00000127510.1	0	1	0	0	0	0
ENSMUSG00000110591.2	0	0	0	0	0	0
ENSMUSG00000127824.1	1	0	0	1	0	0
ENSMUSG00000110460.2	0	0	1	0	0	0
ENSMUSG00000127739.1	0	0	0	0	0	0
ENSMUSG00000110649.2	0	0	0	0	0	0
ENSMUSG00000110589.2	0	1	0	1	1	0
ENSMUSG00000127785.1	0	0	1	0	0	0
ENSMUSG00000094421.3	0	0	0	0	0	0
ENSMUSG00000127554.1	2	0	0	0	0	0
ENSMUSG00000127862.1	0	0	0	0	0	0
ENSMUSG00000127641.1	0	0	0	0	0	0
ENSMUSG00000144212.1	25	25	20	33	28	26
ENSMUSG00000110458.2	0	0	0	0	0	0
ENSMUSG00000096401.3	0	0	0	0	0	0
ENSMUSG00000129243.1	0	0	0	0	0	0
ENSMUSG00000120442.2	6	21	23	22	25	6
ENSMUSG00000095766.3	0	0	0	0	0	0
ENSMUSG00000095403.9	0	0	0	0	0	0
ENSMUSG00000129357.1	0	0	1	0	0	0
ENSMUSG00000110574.2	0	2	0	2	1	0
ENSMUSG00000095294.3	0	0	0	0	0	0
ENSMUSG00000129325.1	0	0	0	0	0	0
ENSMUSG00000124606.1	0	0	0	0	0	0
ENSMUSG00000138030.1	0	0	0	0	0	0
ENSMUSG00000110699.2	0	0	0	0	0	0
ENSMUSG00000096890.2	0	0	0	0	0	0
ENSMUSG00000094534.2	0	0	0	0	0	0
ENSMUSG00000093800.3	0	0	0	0	0	0
ENSMUSG00000074454.4	0	0	0	0	0	0
ENSMUSG00000082976.11	0	0	0	0	0	0
ENSMUSG00000071165.4	0	0	0	0	0	0
ENSMUSG00000079120.4	0	0	0	0	0	0
ENSMUSG00000074447.3	0	0	0	0	0	0
ENSMUSG00000118967.1	0	0	0	0	0	0
ENSMUSG00000074446.4	0	0	0	0	0	0
ENSMUSG00000061845.4	0	0	0	0	0	0
ENSMUSG00000087663.2	0	0	0	0	0	0
ENSMUSG00000094687.2	0	0	0	0	0	0
ENSMUSG00000085898.2	0	0	0	1	0	0
ENSMUSG00000061958.6	0	0	0	0	0	0
ENSMUSG00000119855.1	0	0	0	0	0	0
ENSMUSG00000085173.2	0	0	0	0	0	0
ENSMUSG00000083509.2	0	0	0	0	0	0
ENSMUSG00000074444.5	0	0	0	0	0	0
ENSMUSG00000074443.2	0	0	0	0	0	0
ENSMUSG00000119310.1	0	0	0	0	0	0
ENSMUSG00000123216.1	0	0	0	0	0	0
ENSMUSG00000074442.5	0	0	0	0	0	0
ENSMUSG00000079116.2	0	0	0	0	0	0
ENSMUSG00000123112.1	0	0	0	0	0	0
ENSMUSG00000094321.2	0	0	0	0	0	0
ENSMUSG00000123370.1	0	0	0	0	0	0
ENSMUSG00000095328.2	0	0	0	0	0	0
ENSMUSG00000080722.4	0	0	0	0	0	0
ENSMUSG00000082957.2	0	0	0	0	0	0
ENSMUSG00000074441.4	0	0	0	0	0	0
ENSMUSG00000094180.2	0	0	0	0	0	0
ENSMUSG00000074440.4	0	0	0	0	0	0
ENSMUSG00000074439.5	0	0	0	0	0	0
ENSMUSG00000083251.2	0	0	0	0	0	0
ENSMUSG00000082211.5	0	0	0	0	0	0
ENSMUSG00000074437.6	0	0	0	0	0	0
ENSMUSG00000119513.1	0	0	0	0	0	0
ENSMUSG00000084377.2	0	0	0	0	0	0
ENSMUSG00000082918.4	0	0	0	0	0	0
ENSMUSG00000096295.3	0	0	0	0	0	0
ENSMUSG00000094362.3	0	0	0	0	0	0
ENSMUSG00000094662.3	0	0	0	0	0	0
ENSMUSG00000084344.2	0	0	0	0	0	0
ENSMUSG00000123408.1	0	0	0	0	0	0
ENSMUSG00000074436.3	0	0	0	0	0	0
ENSMUSG00000083106.2	0	0	0	0	0	0
ENSMUSG00000079114.4	0	0	0	0	0	0
ENSMUSG00000119166.1	0	0	0	0	0	0
ENSMUSG00000081321.2	0	0	0	0	0	0
ENSMUSG00000095925.2	0	0	0	0	0	0
ENSMUSG00000095066.2	0	0	0	0	0	0
ENSMUSG00000094818.2	0	0	0	0	0	0
ENSMUSG00000075934.3	0	0	0	0	0	0
ENSMUSG00000065956.3	0	0	0	0	0	0
ENSMUSG00000083987.2	0	0	0	0	0	0
ENSMUSG00000074434.5	0	0	0	0	0	0
ENSMUSG00000084041.2	0	0	0	0	0	0
ENSMUSG00000079113.4	0	0	0	0	0	0
ENSMUSG00001118671.1	0	0	0	0	0	0
ENSMUSG00000082323.3	0	0	0	0	0	0
ENSMUSG00000060070.6	0	0	0	0	0	0
ENSMUSG00000084366.2	0	0	0	0	0	0
ENSMUSG00000060208.6	0	0	0	0	0	0
ENSMUSG00000063206.5	0	0	0	0	0	0
ENSMUSG00000123287.1	0	0	0	0	0	0
ENSMUSG00000082859.2	0	0	0	0	0	0
ENSMUSG00000095813.5	0	0	0	0	0	0
ENSMUSG00000058618.7	0	0	0	0	0	0
ENSMUSG00000119464.1	0	0	0	0	0	0
ENSMUSG00000081668.3	0	0	0	0	0	0
ENSMUSG00000096340.2	0	0	0	0	0	0
ENSMUSG00000064213.6	0	0	0	0	0	0
ENSMUSG00000084254.2	0	0	0	0	0	0
ENSMUSG00000123327.1	0	0	0	0	0	0
ENSMUSG00000123250.1	0	0	0	0	0	0
ENSMUSG00000044748.9	64	47	21	46	16	34
ENSMUSG00000082698.2	0	0	0	0	0	0
ENSMUSG00000058568.7	0	0	0	0	0	0
ENSMUSG00000006570.4	0	0	0	0	0	0
ENSMUSG00000044743.4	0	0	0	0	0	0
ENSMUSG00000047390.7	0	0	0	0	0	0
ENSMUSG00000045337.5	0	0	0	0	0	0
ENSMUSG00000110616.2	0	0	0	0	0	0
ENSMUSG00000048500.3	0	0	0	0	0	0
ENSMUSG00000110681.2	0	0	0	0	0	0
ENSMUSG00000058052.3	0	0	0	0	0	0
ENSMUSG00000044222.4	0	0	0	0	0	0
ENSMUSG00000130688.1	0	0	0	0	0	0
ENSMUSG00000079112.2	0	0	0	0	0	0
ENSMUSG00000017049.5	0	0	0	0	0	0
ENSMUSG00000006567.12	455	816	838	1508	1248	646
ENSMUSG00000063362.14	235	312	357	361	535	235
ENSMUSG00000037738.12	5	5	10	8	3	1
ENSMUSG00000031478.17	16	30	27	38	23	14
ENSMUSG00000037725.9	68	57	4	77	10	40
ENSMUSG00000031479.10	356	513	476	518	494	299
ENSMUSG00000031480.16	62	88	61	149	94	56
ENSMUSG00000090007.2	0	1	1	0	0	0
ENSMUSG00000136517.1	0	0	0	0	0	0
ENSMUSG00000031481.9	4	2	3	1	5	1
ENSMUSG00000031482.10	3845	4755	5817	5779	6147	2364
ENSMUSG00000099825.3	3	1	1	3	2	0
ENSMUSG00000110193.2	1	1	0	2	1	0
ENSMUSG00000109938.2	0	0	1	0	0	0
ENSMUSG00000120300.2	0	0	1	2	3	1
ENSMUSG00000110129.2	0	0	0	0	0	0
ENSMUSG00000031533.5	284	269	251	330	347	166
ENSMUSG00000097042.4	60	64	91	109	145	72
ENSMUSG00000129620.1	0	0	0	0	0	0
ENSMUSG00000031534.16	128	151	173	215	224	147
ENSMUSG00000037656.10	994	1703	1609	1944	1769	1064
ENSMUSG00000008892.14	431	445	381	502	500	333
ENSMUSG00000142282.1	1	2	5	1	2	2
ENSMUSG00000031535.8	0	0	0	0	0	0
ENSMUSG00000031536.7	161	208	190	221	197	162
ENSMUSG00000031537.16	715	1004	1001	1169	1155	578
ENSMUSG00000085199.2	0	0	1	1	0	0
ENSMUSG00000138758.1	0	0	0	0	0	0
ENSMUSG00000125827.1	0	0	0	0	0	0
ENSMUSG00000031538.7	23	20	13	12	8	9
ENSMUSG00000031539.7	79	128	103	54	56	22
ENSMUSG00000054822.7	5	4	7	0	0	1
ENSMUSG00000125621.1	0	0	0	0	1	0
ENSMUSG00000089484.3	0	0	0	0	0	0
ENSMUSG00000125693.1	0	0	3	1	0	0
ENSMUSG00000125657.1	0	2	2	2	1	0
ENSMUSG00000031540.15	580	993	923	753	820	351
ENSMUSG00000109652.2	0	0	1	0	2	1
ENSMUSG00000109793.2	0	1	0	0	0	0
ENSMUSG00000031543.19	3	1	2	5	4	3
ENSMUSG00000120972.1	0	0	0	0	0	0
ENSMUSG00000142061.1	0	0	0	0	1	0
ENSMUSG00000142101.1	0	0	0	0	0	0
ENSMUSG00002075072.1	0	0	0	0	0	0
ENSMUSG00000083285.3	0	0	0	0	0	0
ENSMUSG00000086741.3	0	0	0	0	0	0
ENSMUSG00000070084.5	0	0	0	0	0	0
ENSMUSG00000106471.3	0	0	0	0	0	0
ENSMUSG00000063672.8	0	0	0	0	0	0
ENSMUSG00000138420.1	0	0	0	0	0	0
ENSMUSG00000123101.1	0	0	0	0	0	0
ENSMUSG00000031545.7	1591	1695	2144	2144	2724	1334
ENSMUSG00000103925.2	0	1	0	0	0	0
ENSMUSG00000031546.7	114	144	151	215	225	139
ENSMUSG00000139906.1	0	0	0	0	2	0
ENSMUSG00000015341.18	243	317	343	410	411	235
ENSMUSG00000110256.2	0	1	1	2	3	1
ENSMUSG00000139947.1	0	0	0	0	0	0
ENSMUSG00000139986.1	0	1	0	0	0	0
ENSMUSG00000128535.1	0	0	0	1	0	0
ENSMUSG00000077399.3	0	0	0	0	0	0
ENSMUSG00000138076.1	0	0	0	1	0	0
ENSMUSG00000137065.1	0	0	0	0	0	0
ENSMUSG00000137031.1	0	0	0	0	0	0
ENSMUSG00000031548.8	33	14	6	29	14	18
ENSMUSG00000128067.1	0	0	0	0	0	0
ENSMUSG00000133125.1	0	0	0	0	0	0
ENSMUSG00000142885.1	0	0	0	0	0	0
ENSMUSG00000136792.1	0	0	0	0	0	0
ENSMUSG00000037492.17	0	0	0	0	0	0
ENSMUSG00000109413.2	0	0	0	0	0	0
ENSMUSG00000109158.2	0	0	0	0	0	0
ENSMUSG00000122362.1	0	0	0	0	0	0
ENSMUSG00000122426.1	0	0	0	0	0	0
ENSMUSG00000053979.5	0	0	0	0	0	0
ENSMUSG00000109419.3	0	0	0	0	0	0
ENSMUSG00000122391.1	0	0	0	0	0	0
ENSMUSG00000109299.3	0	0	0	0	0	0
ENSMUSG00000135094.1	0	0	0	0	0	0
ENSMUSG00000133863.1	0	0	0	0	0	0
ENSMUSG00000133821.1	0	0	0	0	1	0
ENSMUSG00000109141.3	2	1	1	3	2	1
ENSMUSG00000097654.3	2	0	3	5	4	1
ENSMUSG00000129592.1	0	0	0	0	0	0
ENSMUSG00000056313.6	54	103	39	156	111	165
ENSMUSG00000129553.1	0	0	0	0	0	0
ENSMUSG00000108820.2	0	1	0	0	1	0
ENSMUSG00000125984.1	0	1	0	1	0	0
ENSMUSG00000109237.2	0	0	0	0	0	0
ENSMUSG00000131625.1	0	0	0	0	0	0
ENSMUSG00000031549.17	614	1152	1462	2110	2088	928
ENSMUSG00000031551.13	0	0	0	0	0	0
ENSMUSG00000031552.14	0	0	0	0	0	0
ENSMUSG00000133779.1	0	0	0	0	0	0
ENSMUSG00000031553.17	0	0	0	0	0	0
ENSMUSG00000089302.3	0	0	0	0	0	0
ENSMUSG00000110225.2	0	0	0	0	0	0
ENSMUSG00000127225.1	0	0	0	0	0	0
ENSMUSG00000031554.19	0	0	0	0	0	0
ENSMUSG00000037437.19	4	1	0	7	1	0
ENSMUSG00000127209.1	0	0	0	0	0	0
ENSMUSG00002076653.1	0	0	0	0	0	0
ENSMUSG00000031555.17	885	1196	1179	1211	1401	647
ENSMUSG00000031556.7	507	544	596	761	701	426
ENSMUSG00000037406.8	0	5	9	12	19	8
ENSMUSG00000086289.4	0	0	0	0	0	0
ENSMUSG00000031557.17	175	227	110	79	53	38
ENSMUSG00000123186.1	0	1	0	0	0	1
ENSMUSG00000110148.4	1	5	3	2	3	1
ENSMUSG00000123221.1	0	0	0	0	0	0
ENSMUSG00000109684.3	0	0	0	0	0	0
ENSMUSG00000123151.1	0	0	0	0	0	0
ENSMUSG00000131886.1	0	0	0	0	0	0
ENSMUSG00000065954.12	900	1292	931	1019	1071	535
ENSMUSG00000099142.3	0	0	0	0	0	0
ENSMUSG00000140738.1	0	1	4	2	0	1
ENSMUSG00000125035.1	0	0	0	0	0	0
ENSMUSG00000110140.3	0	0	0	0	0	0
ENSMUSG00000125079.1	0	0	0	0	0	0
ENSMUSG00000132623.1	0	0	0	0	0	0
ENSMUSG00000110110.3	0	0	0	1	0	0
ENSMUSG00000121846.2	0	0	0	0	0	0
ENSMUSG00000110172.3	0	0	0	0	0	0
ENSMUSG00000110017.3	0	0	0	0	0	0
ENSMUSG00000074412.5	0	0	0	0	0	0
ENSMUSG00000031565.20	111	151	153	156	117	117
ENSMUSG00000126177.1	0	0	1	0	0	0
ENSMUSG00000086134.3	1	0	0	2	0	1
ENSMUSG00000037363.10	30	25	42	55	53	33
ENSMUSG00000110038.2	0	0	0	0	0	0
ENSMUSG00000043794.10	2	1	0	0	1	5
ENSMUSG00000054823.18	863	1404	1231	1240	1622	650
ENSMUSG00000139525.1	0	1	2	0	0	1
ENSMUSG00002075554.1	0	3	0	1	0	1
ENSMUSG00000088037.3	0	0	0	0	0	0
ENSMUSG00000137253.1	4	0	1	0	2	0
ENSMUSG00002076327.1	1	0	0	0	0	0
ENSMUSG00000110088.2	0	1	3	3	2	0
ENSMUSG00000109679.2	4	3	2	3	0	0
ENSMUSG00000031570.18	272	280	185	347	220	130
ENSMUSG00000061313.11	162	288	311	336	574	179
ENSMUSG00000110127.2	0	0	0	0	0	0
ENSMUSG00000091514.5	0	5	2	8	12	3
ENSMUSG00000037316.10	102	163	195	205	286	126
ENSMUSG00000037296.8	138	187	169	199	215	154
ENSMUSG00000134399.1	0	4	2	1	2	3
ENSMUSG00000031574.9	23	35	32	39	38	29
ENSMUSG00000031575.19	258	323	298	351	361	231
ENSMUSG00000031576.17	0	0	2	3	2	2
ENSMUSG00000122622.1	0	0	0	0	0	0
ENSMUSG00000037260.9	726	987	870	984	955	659
ENSMUSG00000037251.6	74	114	135	178	130	66
ENSMUSG00000133335.1	1	0	1	0	0	0
ENSMUSG00000015994.11	417	419	397	454	507	358
ENSMUSG00000037234.18	375	696	836	1266	1333	567
ENSMUSG00000110183.2	0	0	0	0	0	0
ENSMUSG00000109640.2	0	0	1	1	4	1
ENSMUSG00000085437.10	0	1	0	0	0	1
ENSMUSG00000013878.19	103	105	137	170	148	76
ENSMUSG00000109850.2	0	0	0	0	0	0
ENSMUSG00000110120.2	1	3	4	8	4	1
ENSMUSG00000122955.1	0	0	0	0	0	0
ENSMUSG00000110317.2	32	25	42	38	50	24
ENSMUSG00000037214.13	34	60	42	67	50	54
ENSMUSG00000124426.1	0	0	0	0	0	0
ENSMUSG00002074872.1	0	0	0	0	0	0
ENSMUSG00000118460.2	0	0	0	0	0	0
ENSMUSG00002075170.1	0	0	0	0	0	0
ENSMUSG00000110075.3	0	0	0	0	0	0
ENSMUSG00000110417.3	0	0	0	0	0	0
ENSMUSG00000131324.1	0	0	0	0	0	0
ENSMUSG00000141741.1	0	0	0	0	0	0
ENSMUSG00000110229.3	0	0	0	0	0	0
ENSMUSG00000109682.3	0	0	0	0	0	0
ENSMUSG00000133031.1	0	0	0	0	0	1
ENSMUSG00000109961.3	0	0	0	0	0	0
ENSMUSG00000110383.3	0	0	0	0	0	0
ENSMUSG00000143638.1	0	0	0	0	0	0
ENSMUSG00000141660.1	0	0	0	0	0	0
ENSMUSG00000110222.3	0	0	0	0	0	0
ENSMUSG00000130118.1	0	0	0	0	0	0
ENSMUSG00000110351.2	0	0	0	0	0	0
ENSMUSG00000110338.3	0	0	0	0	0	1
ENSMUSG00000109680.3	2	4	1	18	21	11
ENSMUSG00000132171.1	0	0	0	1	1	1
ENSMUSG00000109689.3	0	0	0	0	0	0
ENSMUSG00000130034.1	1	0	0	0	0	0
ENSMUSG00000110297.2	0	0	0	0	0	0
ENSMUSG00000100335.4	0	0	0	0	0	0
ENSMUSG00000132851.1	0	0	0	0	0	0
ENSMUSG00000138219.1	0	0	0	0	0	0
ENSMUSG00000120055.2	2	3	3	2	3	0
ENSMUSG00000110345.3	2	1	0	0	1	0
ENSMUSG00000124892.1	0	0	0	0	0	0
ENSMUSG00000085795.9	28	42	56	99	97	67
ENSMUSG00000109954.2	0	0	0	0	0	0
ENSMUSG00000130109.1	0	0	0	0	0	0
ENSMUSG00000130201.1	0	1	0	0	0	0
ENSMUSG00000109621.3	0	0	1	0	0	0
ENSMUSG00000109603.3	0	0	0	0	1	0
ENSMUSG00000123733.1	0	1	1	0	0	0
ENSMUSG00000110081.2	0	0	0	0	0	0
ENSMUSG00000031483.9	365	485	505	732	667	353
ENSMUSG00000091154.5	0	2	1	1	2	1
ENSMUSG00000031485.16	590	826	973	1141	1204	654
ENSMUSG00000031486.16	118	233	160	347	201	132
ENSMUSG00000122522.1	1	0	2	2	1	2
ENSMUSG00000031487.6	94	161	129	145	130	59
ENSMUSG00000031488.15	90	153	168	206	190	112
ENSMUSG00000097262.5	0	1	0	0	0	0
ENSMUSG00000109589.2	0	0	0	0	0	0
ENSMUSG00000109719.2	1	1	0	0	0	0
ENSMUSG00000142592.1	0	0	0	0	0	0
ENSMUSG00000039720.8	0	0	0	1	1	0
ENSMUSG00000127201.1	0	0	0	0	0	0
ENSMUSG00000031489.16	18	54	128	182	143	30
ENSMUSG00000109674.2	11	52	123	178	148	34
ENSMUSG00000130026.1	0	5	7	4	4	0
ENSMUSG00000031490.7	105	183	206	205	241	218
ENSMUSG00000129906.1	0	0	0	0	0	0
ENSMUSG00000109953.2	0	4	2	3	2	1
ENSMUSG00000130114.1	0	0	0	0	0	0
ENSMUSG00000110154.2	0	0	0	0	0	0
ENSMUSG00000129988.1	0	0	1	0	0	0
ENSMUSG00000130068.1	0	0	0	0	0	0
ENSMUSG00000071138.6	0	0	0	0	0	0
ENSMUSG00000031492.14	0	0	0	0	0	0
ENSMUSG00000031491.11	0	0	0	0	0	0
ENSMUSG00000118763.1	0	0	0	0	0	0
ENSMUSG00000110333.2	0	0	0	0	0	0
ENSMUSG00000063932.6	0	0	0	0	0	0
ENSMUSG00000074404.7	0	0	0	0	0	0
ENSMUSG00002076572.1	0	0	0	0	0	0
ENSMUSG00000064882.4	0	0	0	0	0	0
ENSMUSG00000129987.1	0	0	0	0	0	0
ENSMUSG00000131813.1	0	0	0	0	0	0
ENSMUSG00000110343.2	0	0	0	0	0	0
ENSMUSG00000110372.2	0	0	0	0	0	0
ENSMUSG00000109657.3	0	0	0	0	0	0
ENSMUSG00000098056.2	11	17	15	15	15	5
ENSMUSG00000139276.1	0	0	0	0	0	0
ENSMUSG00000126439.1	0	0	0	0	0	0
ENSMUSG00000139047.1	0	0	0	0	0	0
ENSMUSG00000136173.1	0	0	0	0	0	0
ENSMUSG00000110322.3	0	0	0	0	0	0
ENSMUSG00000109794.3	0	0	0	0	0	0
ENSMUSG00000097776.4	0	0	0	0	0	0
ENSMUSG00000063626.7	0	0	0	0	0	0
ENSMUSG00000109874.2	0	0	0	0	0	0
ENSMUSG00000110263.2	0	0	0	0	0	0
ENSMUSG00000109648.2	0	0	0	0	0	0
ENSMUSG00000110180.3	0	0	0	0	0	0
ENSMUSG00000110331.2	8	4	3	4	4	3
ENSMUSG00000123852.1	0	0	0	0	0	0
ENSMUSG00000124481.1	0	0	0	0	0	0
ENSMUSG00000123534.1	0	0	0	0	0	0
ENSMUSG00000109666.3	0	0	0	0	0	0
ENSMUSG00000109597.2	0	0	0	0	0	0
ENSMUSG00000121403.2	0	0	0	0	0	0
ENSMUSG00000109586.3	0	0	0	0	0	0
ENSMUSG00000110006.3	0	0	0	0	0	0
ENSMUSG00000110223.2	0	0	0	0	0	0
ENSMUSG00000123311.1	0	0	0	0	0	0
ENSMUSG00000097044.3	0	0	0	0	0	0
ENSMUSG00000133081.1	0	0	0	0	0	0
ENSMUSG00000133123.1	0	0	0	0	1	0
ENSMUSG00000133157.1	0	0	0	0	0	0
ENSMUSG00000133561.1	0	0	0	1	0	0
ENSMUSG00000109614.2	0	0	0	0	0	0
ENSMUSG00000142760.1	0	0	0	0	0	0
ENSMUSG00000129216.1	0	0	0	0	0	0
ENSMUSG00000039661.15	2	0	0	2	0	1
ENSMUSG00000123309.1	0	1	0	0	0	0
ENSMUSG00000039328.12	28	45	20	27	11	18
ENSMUSG00000123353.1	0	2	0	0	0	0
ENSMUSG00000088252.3	0	0	0	0	0	0
ENSMUSG00000031577.11	213	209	182	154	212	100
ENSMUSG00000031578.6	70	89	74	66	106	71
ENSMUSG00000122883.1	0	0	0	0	0	0
ENSMUSG00000046152.17	19	40	31	36	33	14
ENSMUSG00000083588.2	0	0	0	0	0	0
ENSMUSG00000110133.2	0	0	1	0	0	0
ENSMUSG00000109915.2	0	0	0	0	0	0
ENSMUSG00000109705.2	0	0	0	0	0	0
ENSMUSG00000118533.2	0	0	0	0	0	0
ENSMUSG00000109605.2	0	0	0	0	0	0
ENSMUSG00000142075.1	0	0	0	0	0	0
ENSMUSG00002075490.1	0	0	0	0	0	0
ENSMUSG00000110329.3	0	0	0	0	0	0
